instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
907532,47533,2480,5161,2686
453232,43007,2175,3606,2178
984384,48301,2861,5588,2824
918456,58912,2918,6087,3303
1264494,54555,2937,5426,3147
1042000,70957,3965,7649,3962
1310404,55816,3085,6097,3482
962071,70501,3521,6650,3640
1192825,66387,3506,6549,3802
1203213,65521,3746,7232,3837
1250411,59162,3113,5601,3166
957295,44451,2199,4433,2622
1035545,54307,3135,5950,2987
979649,59204,2869,5637,3160
1061948,58590,3065,5766,3268
1081154,52657,2993,5799,2933
929281,62898,3160,6424,3407
1303425,54450,2966,5630,2911
1311986,71695,3678,6964,4100
1718285,41328,2303,5712,2209
547024,55712,3025,6037,3155
1421259,31461,1822,3901,2323
1649151,57087,3168,7027,3231
1722539,47133,2820,6493,2514
1648190,65495,3596,7728,3633
1822814,51923,2488,6116,2827
1602283,47231,2721,6201,2606
1540600,50998,2706,6163,2756
673658,55790,3003,5839,3124
1645711,50533,2787,5481,3174
1658025,47391,2640,6146,2735
1620395,43527,2600,6007,2521
175277,20124,840,1341,822
39124,5346,280,591,258
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
93763,8886,443,1614,414
1589860,41995,2522,5518,2708
1678166,45810,2444,5745,2476
1563058,45722,2561,6501,2670
627252,56328,3474,6044,3846
1558774,38695,2067,5278,2042
1346115,42043,2235,5679,2517
796055,52422,3105,5329,3103
1676753,42290,2467,5481,2695
1633065,35007,2113,5399,2486
1994160,47521,2928,8005,2762
1577620,48885,2897,6528,3074
725161,48925,2850,4965,2634
1716735,56073,3222,7747,3359
1773349,54883,3101,5737,3324
1736115,48980,2884,6641,2919
1730155,54751,2919,6719,3366
1698746,61104,3433,7321,3656
1860977,57142,3204,7013,3259
1788164,47224,2884,6545,2792
1709129,55444,2942,6653,3347
1709816,48222,2724,6433,3031
1630162,38919,2089,4967,1692
461757,43269,2357,4480,2520
1722402,51177,2878,6415,3008
