instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
14905956,71,3,546,78
17030773,12,1,550,55
16686316,150,3,813,230
14882926,75,1,585,124
15049419,23,3,665,135
19021059,20,0,567,88
16891411,343,20,631,136
17494517,14,2,838,232
17191707,179,5,823,262
14843783,49,2,566,70
16648747,18,0,717,224
14809556,29,3,435,36
14783853,50,5,765,255
14852360,38,2,845,244
17814776,179,3,568,56
14787449,19,2,899,305
17184143,67,1,660,187
14449562,1255,191,1140,470
16736313,20,1,926,309
18139026,16,2,572,80
17392469,51,1,975,310
17048368,166,8,715,144
19507438,47,2,611,97
18262165,12,1,532,27
18690785,26,4,470,86
14624670,59,15,703,201
14512767,15,0,715,215
14647383,136,25,830,279
14338849,350,12,841,253
17281646,22,0,774,250
14716400,14,1,764,260
14639663,60,1,763,247
14892746,22,3,699,182
15868711,151,0,816,260
14793184,57,1,696,212
14801759,18,2,703,179
14720236,22,0,759,247
14858043,47,1,758,261
14890582,13,1,923,322
17080999,280,8,879,260
18039465,205,5,1008,305
17912543,16,0,625,96
18045371,10,2,840,252
17547152,53,1,816,258
17310387,14,2,884,308
17409074,53,1,937,310
17652788,141,0,557,85
14690924,16,2,762,239
14584177,43,1,538,94
14792348,17,0,767,250
14367347,826,60,870,289
14628782,54,1,727,235
14759136,14,3,441,29
14763044,171,2,455,34
14707141,50,2,620,98
17778939,50,2,752,197
17828596,13,5,557,103
15852297,54,1,910,312
17287312,12,0,761,222
14846537,150,1,614,139
14814800,50,3,441,37
14976489,689,112,645,153
17603778,16,0,569,87
17185681,48,1,570,89
17415383,13,1,561,23
19333720,203,11,642,99
16778965,14,2,981,311
18644200,13,1,838,250
17582334,56,3,567,116
14849646,15,2,420,21
14609493,14,0,758,255
14605725,66,2,792,252
14313385,397,20,714,222
14596629,31,2,756,239
14592853,53,4,768,267
14802154,16,2,648,153
16529997,11,2,849,295
16752322,50,2,590,95
17247759,173,1,804,157
17703423,16,1,665,100
18806930,48,1,772,244
14851090,13,3,576,140
14853786,15,0,440,37
14873133,41,8,711,191
9854154,3824,3362,2226,1480
14848023,248,11,935,221
18181957,20,2,993,330
18039574,18,4,582,67
17078626,44,2,940,304
16305757,12,1,564,63
16614316,15,0,794,246
14303473,292,3,763,155
14929809,34,0,924,280
16720226,37,0,822,242
15692314,112,3,717,233
14683687,420,20,433,32
14823956,32,2,815,294
14880412,81,2,673,139
17299879,163,3,699,122
18211159,14,2,529,32
17578884,66,2,944,319
17614282,21,2,870,276
16669595,77,2,554,79
17278145,148,2,705,100
18217584,23,1,521,34
17902964,57,2,900,264
15453780,905,118,642,198
14643076,21,1,430,38
14816563,59,2,432,41
14703490,13,0,811,275
14612964,181,9,658,118
14559305,58,1,652,193
14605201,28,2,794,261
14607710,15,2,774,263
14614561,60,7,438,47
14766562,18,1,803,246
16725055,24,0,785,251
14678821,795,36,863,238
17181967,16,3,628,109
17842235,24,3,781,265
14803352,45,3,863,278
17508870,35,1,862,273
16972943,45,3,775,252
14801285,143,2,802,191
18328652,17,2,497,72
14803733,66,2,554,69
16898473,18,2,458,21
15823822,26,2,798,241
16378591,380,10,776,249
14847398,49,2,575,73
16192731,140,4,754,242
14761731,56,1,488,56
14888733,16,0,466,14
17295818,50,3,911,314
17809842,57,5,904,313
17157830,22,3,523,86
14852790,124,2,891,247
17869276,62,1,928,308
17297740,15,1,788,243
14333814,305,11,723,231
14790690,61,0,425,36
14956965,18,3,812,232
17109851,195,2,773,224
15310905,21,1,904,253
18980371,13,3,621,103
17922041,53,2,658,145
17324562,11,1,599,91
17769195,11,3,920,288
18051895,182,3,843,232
18212226,14,2,1016,361
18208086,780,112,601,190
14564948,28,2,420,28
14546588,9,1,746,258
14521025,44,1,564,123
14555489,18,0,526,90
14726079,197,7,851,241
17273331,47,3,524,89
14751929,21,1,806,236
17409884,31,1,763,263
14755855,59,2,786,260
15847006,18,2,660,128
17564572,796,109,657,144
14869884,65,3,689,146
17711741,14,3,869,301
16668813,22,5,480,18
17364389,42,3,973,331
18683965,15,1,584,78
17232979,173,3,845,260
17308062,21,4,564,69
17314289,21,3,430,26
14920678,51,4,563,94
17810162,45,5,702,197
14696303,289,14,435,23
14696675,218,3,812,241
14729073,12,1,769,253
14717015,23,3,795,257
14687538,45,1,760,253
14706919,24,2,767,259
14750009,13,3,415,14
14715247,47,3,586,119
14996076,148,1,595,78
17338050,20,3,871,239
17858831,66,5,593,125
16958360,299,9,643,114
18225408,46,3,488,24
17424042,20,0,581,81
17272384,180,3,673,134
17112264,47,4,526,93
14761377,14,3,767,242
14750771,19,1,776,279
14701455,53,3,766,275
14667921,17,2,475,70
14653489,16,0,454,39
14125674,156,3,686,148
14739296,17,0,445,39
14744296,16,2,755,235
14848525,14,0,453,38
14905003,51,6,623,140
16668727,13,2,538,63
15747563,1012,130,833,299
14821857,182,12,759,198
14832250,16,6,431,22
14708114,18,1,736,240
14719851,42,1,772,259
14739979,19,2,415,17
14796612,48,3,911,314
17323931,262,20,922,312
15772335,153,4,784,258
14847592,50,1,833,269
15732304,19,0,626,130
17234532,12,2,428,41
